name,zipcode,inspection_date,score,address,city,state,lat,lon,facility_id,description
Weather Up,78702,06/27/2014,90,1808 E CESAR CHAVEZ ST,AUSTIN,78702,30.257246829000053,-97.72493105099994,10716828,Routine Inspection
Weather Up,78702,04/03/2013,77,1808 E CESAR CHAVEZ ST,AUSTIN,78702,30.257246829000053,-97.72493105099994,10716828,Routine Inspection
Webb Middle School,78752,02/14/2014,95,601 E ST JOHNS AVE,AUSTIN,78752,30.333555540000077,-97.70588383299997,2800006,Routine Inspection
Webb Middle School,78752,05/24/2013,97,601 E ST JOHNS AVE,AUSTIN,78752,30.333555540000077,-97.70588383299997,2800006,Routine Inspection
Webb Middle School,78752,02/18/2015,96,601 E ST JOHNS AVE,AUSTIN,78752,30.333555540000077,-97.70588383299997,2800006,Routine Inspection
Webb Middle School,78752,10/24/2013,100,601 E ST JOHNS AVE,AUSTIN,78752,30.333555540000077,-97.70588383299997,2800006,Routine Inspection
Webb Middle School,78752,09/18/2014,100,601 E ST JOHNS AVE,AUSTIN,78752,30.333555540000077,-97.70588383299997,2800006,Routine Inspection
Webb Middle School,78752,12/03/2012,100,601 E ST JOHNS AVE,AUSTIN,78752,30.333555540000077,-97.70588383299997,2800006,Routine Inspection
Wells Branch Elementary,78728,09/18/2012,94,14650 MERRILLTOWN DR,AUSTIN,78728,30.44575552500004,-97.68657389399999,2800674,Routine Inspection
Wells Branch Elementary,78728,03/20/2013,97,14650 MERRILLTOWN DR,AUSTIN,78728,30.44575552500004,-97.68657389399999,2800674,Routine Inspection
Wells Branch Elementary,78728,01/15/2015,100,14650 MERRILLTOWN DR,AUSTIN,78728,30.44575552500004,-97.68657389399999,2800674,Routine Inspection
Wells Branch Elementary,78728,09/04/2014,100,14650 MERRILLTOWN DR,AUSTIN,78728,30.44575552500004,-97.68657389399999,2800674,Routine Inspection
Wells Branch Elementary,78728,02/18/2014,100,14650 MERRILLTOWN DR,AUSTIN,78728,30.44575552500004,-97.68657389399999,2800674,Routine Inspection
Wells Branch Elementary,78728,09/27/2013,100,14650 MERRILLTOWN DR,AUSTIN,78728,30.44575552500004,-97.68657389399999,2800674,Routine Inspection
Wells Branch Shell & Churchs Chicken,78728,10/31/2014,97,14824 N IH 35 SVRD Bldg E,AUSTIN,78728,30.448192810000023,-97.68300707599997,2801607,Routine Inspection
Wells Branch Shell & Churchs Chicken,78728,09/20/2012,87,14824 N IH 35 SVRD Bldg E,AUSTIN,78728,30.448192810000023,-97.68300707599997,2801607,Routine Inspection
Wells Branch Shell & Churchs Chicken,78728,05/07/2014,97,14824 N IH 35 SVRD Bldg E,AUSTIN,78728,30.448192810000023,-97.68300707599997,2801607,Routine Inspection
Wells Branch Shell & Churchs Chicken,78728,10/31/2013,72,14824 N IH 35 SVRD Bldg E,AUSTIN,78728,30.448192810000023,-97.68300707599997,2801607,Routine Inspection
Wells Branch Shell & Churchs Chicken,78728,03/19/2013,88,14824 N IH 35 SVRD Bldg E,AUSTIN,78728,30.448192810000023,-97.68300707599997,2801607,Routine Inspection
Wells Branch Shell & Churchs Chicken,78728,02/13/2015,88,14824 N IH 35 SVRD Bldg E,AUSTIN,78728,30.448192810000023,-97.68300707599997,2801607,Routine Inspection
Wendy's 101 - 1671,78753,11/19/2014,96,1418 E ANDERSON LN WB,AUSTIN,78753,30.37174243800007,-97.68056952799998,11114878,Routine Inspection
Wendy's Old Fashioned Hamburgers #111-2244,78745,01/28/2015,94,6428 S IH 35 SVRD SB,AUSTIN,78745,30.206884239000033,-97.79564699899998,11119277,Routine Inspection
Wendy's Old Fashioned Hamburgers #113,78741,02/02/2015,92,6210 E BEN WHITE BLVD WB,AUSTIN,78741,30.21281829900005,-97.71264772699999,11081676,Routine Inspection
Wendy's Old Fashioned Hamburgers #113,78741,08/27/2014,85,6210 E BEN WHITE BLVD WB,AUSTIN,78741,30.21281829900005,-97.71264772699999,11081676,Routine Inspection
Wendy's Old Fashioned Hamburgers #116,78741,01/05/2015,81,2224 E RIVERSIDE DR,AUSTIN,78741,30.238640935000035,-97.72590127299998,11119204,Routine Inspection
Wendy's Old Fashion Hamburger,78729,04/15/2015,96,10203 LAKE CREEK PKWY,AUSTIN,78729,30.46177685200007,-97.79246513599998,11119824,Routine Inspection
Wendy's Old Fashion Hamburger,78729,11/13/2014,93,10203 LAKE CREEK PKWY,AUSTIN,78729,30.46177685200007,-97.79246513599998,11119824,Routine Inspection
Wendy's W-102/1682,78731,11/26/2014,100,3596 FAR WEST BLVD,AUSTIN,78731,30.354265501000043,-97.75471868899996,11119789,Routine Inspection
Wendy's W-102/1682,78731,04/17/2015,97,3596 FAR WEST BLVD,AUSTIN,78731,30.354265501000043,-97.75471868899996,11119789,Routine Inspection
Wendy's W104,78745,12/02/2014,86,4115 S CONGRESS AVE,AUSTIN,78745,30.22185564600005,-97.76459374399997,11119286,Routine Inspection
Wendy's W-105/2022,78758,04/07/2015,91,12421 N MOPAC EXPY NB,AUSTIN,78758,30.418885466000063,-97.70401367999995,11119761,Routine Inspection
Wendy's W-105/2022,78758,11/06/2014,90,12421 N MOPAC EXPY NB,AUSTIN,78758,30.418885466000063,-97.70401367999995,11119761,Routine Inspection
Wendy's W114/8076,78727,04/24/2015,97,6247 MC NEIL DR,AUSTIN,78727,30.442181606000076,-97.74668186899999,11119251,Routine Inspection
Wendy's W114/8076,78727,11/12/2014,96,6247 MC NEIL DR,AUSTIN,78727,30.442181606000076,-97.74668186899999,11119251,Routine Inspection
Wendy's W115/8401,78758,03/19/2015,96,1910 W BRAKER LN,AUSTIN,78758,30.39184602100005,-97.70687940399995,11119229,Routine Inspection
Wendy's W115/8401,78758,11/13/2014,96,1910 W BRAKER LN,AUSTIN,78758,30.39184602100005,-97.70687940399995,11119229,Routine Inspection
Wendy's W118,78751,01/06/2015,97,1000 E 41ST ST,AUSTIN,78751,30.29803385400004,-97.71885139699998,11119191,Routine Inspection
Wendy's W120,78660,12/03/2014,97,1425 W WELLS BRANCH PKWY,AUSTIN,78660,30.440968158000032,-97.66389177399998,11119183,Routine Inspection
Wendy's W120,78660,04/16/2015,97,1425 W WELLS BRANCH PKWY,AUSTIN,78660,30.440968158000032,-97.66389177399998,11119183,Routine Inspection
Wendy's W123,78702,03/20/2015,80,619 N IH 35 SVRD NB,AUSTIN,78702,30.264764058000026,-97.71687639399994,11119164,Routine Inspection
Wendy's W-125/9854,78752,12/09/2014,71,5760 AIRPORT BLVD,AUSTIN,78752,30.32175558800003,-97.71395164499995,11119162,Routine Inspection
Wendy's #W127,78748,12/10/2014,94,305 W SLAUGHTER LN,AUSTIN,78748,30.16769494400006,-97.79367042299998,11115668,Routine Inspection
Wendy's #W128,78749,01/08/2015,83,5000 W SLAUGHTER LN,AUSTIN,78749,30.20000377300005,-97.86406447099995,11115652,Routine Inspection
Wendy's #W129/11274,78759,03/20/2015,87,10701 RESEARCH BLVD NB,AUSTIN,78759,30.39867088300008,-97.74562657999996,11115872,Routine Inspection
Wendy's #W129/11274,78759,10/02/2014,96,10701 RESEARCH BLVD NB,AUSTIN,78759,30.39867088300008,-97.74562657999996,11115872,Routine Inspection
"West 4th - Fine Home Dining, INC",78703,05/17/2013,92,1208 W 4TH ST,AUSTIN,78703,30.271217094000065,-97.75907200899996,10176857,Routine Inspection
"West 4th - Fine Home Dining, INC",78703,01/22/2015,93,1208 W 4TH ST,AUSTIN,78703,30.271217094000065,-97.75907200899996,10176857,Routine Inspection
"West 4th - Fine Home Dining, INC",78703,10/25/2012,97,1208 W 4TH ST,AUSTIN,78703,30.271217094000065,-97.75907200899996,10176857,Routine Inspection
"West 4th - Fine Home Dining, INC",78703,08/21/2014,89,1208 W 4TH ST,AUSTIN,78703,30.271217094000065,-97.75907200899996,10176857,Routine Inspection
West 4th - Spirited Food Co,78703,04/05/2013,85,1208 W 4TH ST,AUSTIN,78703,30.271217094000065,-97.75907200899996,10166097,Routine Inspection
West 4th - Spirited Food Co,78703,11/05/2012,86,1208 W 4TH ST,AUSTIN,78703,30.271217094000065,-97.75907200899996,10166097,Routine Inspection
West 4th - Spirited Food Co,78703,05/15/2014,93,1208 W 4TH ST,AUSTIN,78703,30.271217094000065,-97.75907200899996,10166097,Routine Inspection
West 4th - Spirited Food Co,78703,01/22/2015,92,1208 W 4TH ST,AUSTIN,78703,30.271217094000065,-97.75907200899996,10166097,Routine Inspection
West Campus Market,78705,09/30/2014,100,709 W 22ND ST,AUSTIN,78705,30.285253039000054,-97.74596249899997,10134045,Routine Inspection
West Campus Market,78705,03/31/2014,97,709 W 22ND ST,AUSTIN,78705,30.285253039000054,-97.74596249899997,10134045,Routine Inspection
West Campus Market,78705,03/15/2013,97,709 W 22ND ST,AUSTIN,78705,30.285253039000054,-97.74596249899997,10134045,Routine Inspection
West Campus Market,78705,07/31/2012,97,709 W 22ND ST,AUSTIN,78705,30.285253039000054,-97.74596249899997,10134045,Routine Inspection
West Campus Market,78705,09/17/2013,90,709 W 22ND ST,AUSTIN,78705,30.285253039000054,-97.74596249899997,10134045,Routine Inspection
West Campus Market,78705,03/26/2015,96,709 W 22ND ST,AUSTIN,78705,30.285253039000054,-97.74596249899997,10134045,Routine Inspection
West Cypress Hills Elementary School,78669,01/28/2015,100,6112 CYPRESS RANCH BLVD,SPICEWOOD,78669,30.353816409000046,-98.08142128899999,11166950,Routine Inspection
Westgate II,78745,07/22/2014,89,4477 S LAMAR BLVD NB,AUSTIN,78745,30.232125102000055,-97.79956519999996,2801311,Routine Inspection
Westgate II,78745,10/23/2012,97,4477 S LAMAR BLVD NB,AUSTIN,78745,30.232125102000055,-97.79956519999996,2801311,Routine Inspection
Westgate II,78745,04/26/2013,97,4477 S LAMAR BLVD NB,AUSTIN,78745,30.232125102000055,-97.79956519999996,2801311,Routine Inspection
Westgate II,78745,01/30/2015,93,4477 S LAMAR BLVD NB,AUSTIN,78745,30.232125102000055,-97.79956519999996,2801311,Routine Inspection
Westgate II,78745,12/12/2013,97,4477 S LAMAR BLVD NB,AUSTIN,78745,30.232125102000055,-97.79956519999996,2801311,Routine Inspection
Westgate Lane (Bar),78745,06/13/2012,94,2701 W WILLIAM CANNON DR,AUSTIN,78745,30.207414098000072,-97.81630930399996,2800648,Routine Inspection
Westgate Lane (Bar),78745,07/15/2014,94,2701 W WILLIAM CANNON DR,AUSTIN,78745,30.207414098000072,-97.81630930399996,2800648,Routine Inspection
Westgate Lane (Bar),78745,01/28/2013,91,2701 W WILLIAM CANNON DR,AUSTIN,78745,30.207414098000072,-97.81630930399996,2800648,Routine Inspection
Westgate Lane (Bar),78745,01/02/2015,94,2701 W WILLIAM CANNON DR,AUSTIN,78745,30.207414098000072,-97.81630930399996,2800648,Routine Inspection
Westgate Lane (Bar),78745,10/29/2013,94,2701 W WILLIAM CANNON DR,AUSTIN,78745,30.207414098000072,-97.81630930399996,2800648,Routine Inspection
Westin Austin @ The Domain,78758,12/09/2014,90,11301 DOMAIN DR,AUSTIN,78758,30.399309350000067,-97.72544151199997,10365292,Routine Inspection
Westin Austin @ The Domain,78758,06/04/2014,87,11301 DOMAIN DR,AUSTIN,78758,30.399309350000067,-97.72544151199997,10365292,Routine Inspection
Westin Austin @ The Domain,78758,12/18/2012,100,11301 DOMAIN DR,AUSTIN,78758,30.399309350000067,-97.72544151199997,10365292,Routine Inspection
Westin Austin @ The Domain,78758,09/12/2013,95,11301 DOMAIN DR,AUSTIN,78758,30.399309350000067,-97.72544151199997,10365292,Routine Inspection
Westlake High School,78746,05/20/2014,92,3800 WESTBANK DR,WEST LAKE HILLS,78746,30.274535666000077,-97.81283863099998,2801701,Routine Inspection
Westlake High School,78746,03/26/2015,100,3800 WESTBANK DR,WEST LAKE HILLS,78746,30.274535666000077,-97.81283863099998,2801701,Routine Inspection
Westlake High School,78746,05/13/2013,100,3800 WESTBANK DR,WEST LAKE HILLS,78746,30.274535666000077,-97.81283863099998,2801701,Routine Inspection
Westlake High School,78746,11/09/2012,100,3800 WESTBANK DR,WEST LAKE HILLS,78746,30.274535666000077,-97.81283863099998,2801701,Routine Inspection
Westlake High School,78746,11/25/2013,100,3800 WESTBANK DR,WEST LAKE HILLS,78746,30.274535666000077,-97.81283863099998,2801701,Routine Inspection
Westlake High School,78746,11/19/2014,90,3800 WESTBANK DR,WEST LAKE HILLS,78746,30.274535666000077,-97.81283863099998,2801701,Routine Inspection
Westlake PAC Concessions,78746,04/09/2014,97,4100 WESTBANK DR,WEST LAKE HILLS,78746,30.275745562000054,-97.81553842699998,10334733,Routine Inspection
Westlake PAC Concessions,78746,10/03/2012,94,4100 WESTBANK DR,WEST LAKE HILLS,78746,30.275745562000054,-97.81553842699998,10334733,Routine Inspection
Westlake PAC Concessions,78746,05/21/2013,97,4100 WESTBANK DR,WEST LAKE HILLS,78746,30.275745562000054,-97.81553842699998,10334733,Routine Inspection
Westlake PAC Concessions,78746,04/01/2015,97,4100 WESTBANK DR,WEST LAKE HILLS,78746,30.275745562000054,-97.81553842699998,10334733,Routine Inspection
Westlake PAC Concessions,78746,12/04/2014,100,4100 WESTBANK DR,WEST LAKE HILLS,78746,30.275745562000054,-97.81553842699998,10334733,Routine Inspection
Westlake PTO Stadium,78746,05/21/2013,97,4100 WESTBANK DR,WEST LAKE HILLS,78746,30.275745562000054,-97.81553842699998,2802427,Routine Inspection
Westlake PTO Stadium,78746,04/09/2014,100,4100 WESTBANK DR,WEST LAKE HILLS,78746,30.275745562000054,-97.81553842699998,2802427,Routine Inspection
Westlake PTO Stadium,78746,04/01/2015,97,4100 WESTBANK DR,WEST LAKE HILLS,78746,30.275745562000054,-97.81553842699998,2802427,Routine Inspection
Westlake PTO Stadium,78746,10/03/2012,100,4100 WESTBANK DR,WEST LAKE HILLS,78746,30.275745562000054,-97.81553842699998,2802427,Routine Inspection
Westlake PTO Stadium,78746,12/04/2014,100,4100 WESTBANK DR,WEST LAKE HILLS,78746,30.275745562000054,-97.81553842699998,2802427,Routine Inspection
West Lynn Food Mart,78703,11/19/2013,86,1001 WEST LYNN ST,AUSTIN,78703,30.279134422000027,-97.75980486099996,10184274,Routine Inspection
West Lynn Food Mart,78703,10/08/2012,84,1001 WEST LYNN ST,AUSTIN,78703,30.279134422000027,-97.75980486099996,10184274,Routine Inspection
West Lynn Food Mart,78703,02/09/2015,91,1001 WEST LYNN ST,AUSTIN,78703,30.279134422000027,-97.75980486099996,10184274,Routine Inspection
West Lynn Food Mart,78703,04/04/2013,87,1001 WEST LYNN ST,AUSTIN,78703,30.279134422000027,-97.75980486099996,10184274,Routine Inspection
West Lynn Food Mart,78703,09/08/2014,80,1001 WEST LYNN ST,AUSTIN,78703,30.279134422000027,-97.75980486099996,10184274,Routine Inspection
Westminster Manor,78731,02/02/2014,96,4100 JACKSON AVE,AUSTIN,78731,30.314343546000032,-97.75524182499998,2800365,Routine Inspection
Westminster Manor,78731,01/26/2015,97,4100 JACKSON AVE,AUSTIN,78731,30.314343546000032,-97.75524182499998,2800365,Routine Inspection
Westminster Manor,78731,05/15/2012,91,4100 JACKSON AVE,AUSTIN,78731,30.314343546000032,-97.75524182499998,2800365,Routine Inspection
Westminster Manor,78731,12/13/2012,95,4100 JACKSON AVE,AUSTIN,78731,30.314343546000032,-97.75524182499998,2800365,Routine Inspection
Westminster Manor,78731,07/18/2013,97,4100 JACKSON AVE,AUSTIN,78731,30.314343546000032,-97.75524182499998,2800365,Routine Inspection
Westminster Manor,78731,08/27/2014,87,4100 JACKSON AVE,AUSTIN,78731,30.314343546000032,-97.75524182499998,2800365,Routine Inspection
Westminster Manor AL & Arbour Dining Services,78731,02/02/2014,100,4200 JACKSON AVE,AUSTIN,78731,30.315473934000067,-97.75510239799996,10682809,Routine Inspection
Westminster Manor AL & Arbour Dining Services,78731,11/21/2012,97,4200 JACKSON AVE,AUSTIN,78731,30.315473934000067,-97.75510239799996,10682809,Routine Inspection
Westminster Manor AL & Arbour Dining Services,78731,08/27/2014,100,4200 JACKSON AVE,AUSTIN,78731,30.315473934000067,-97.75510239799996,10682809,Routine Inspection
Westminster Manor AL & Arbour Dining Services,78731,07/18/2013,100,4200 JACKSON AVE,AUSTIN,78731,30.315473934000067,-97.75510239799996,10682809,Routine Inspection
Westminster Manor AL & Arbour Dining Services,78731,01/26/2015,100,4200 JACKSON AVE,AUSTIN,78731,30.315473934000067,-97.75510239799996,10682809,Routine Inspection
Westminster Manor - Dogwood,78731,02/02/2014,92,4200 JACKSON AVE,AUSTIN,78731,30.315473934000067,-97.75510239799996,10960607,Routine Inspection
Westminster Manor - Dogwood,78731,08/27/2014,93,4200 JACKSON AVE,AUSTIN,78731,30.315473934000067,-97.75510239799996,10960607,Routine Inspection
Westminster Manor - Dogwood,78731,01/26/2015,94,4200 JACKSON AVE,AUSTIN,78731,30.315473934000067,-97.75510239799996,10960607,Routine Inspection
West Ridge Middle School,78733,11/25/2014,100,9201 SCENIC BLUFF DR,AUSTIN,78733,30.30250039300006,-97.88567897399997,2800695,Routine Inspection
West Ridge Middle School,78733,05/21/2014,97,9201 SCENIC BLUFF DR,AUSTIN,78733,30.30250039300006,-97.88567897399997,2800695,Routine Inspection
West Ridge Middle School,78733,09/25/2012,90,9201 SCENIC BLUFF DR,AUSTIN,78733,30.30250039300006,-97.88567897399997,2800695,Routine Inspection
West Ridge Middle School,78733,12/10/2013,89,9201 SCENIC BLUFF DR,AUSTIN,78733,30.30250039300006,-97.88567897399997,2800695,Routine Inspection
West Ridge Middle School,78733,04/04/2013,97,9201 SCENIC BLUFF DR,AUSTIN,78733,30.30250039300006,-97.88567897399997,2800695,Routine Inspection
West Ridge Middle School,78733,03/23/2015,100,9201 SCENIC BLUFF DR,AUSTIN,78733,30.30250039300006,-97.88567897399997,2800695,Routine Inspection
West Rural Community Center,78735,03/31/2014,100,8656 W SH 71 Bldg A,AUSTIN,78735,30.25409272400003,-97.86540606199998,10000953,Routine Inspection
West Rural Community Center,78735,09/05/2014,100,8656 W SH 71 Bldg A,AUSTIN,78735,30.25409272400003,-97.86540606199998,10000953,Routine Inspection
West Rural Community Center,78735,11/06/2012,97,8656 W SH 71 Bldg A,AUSTIN,78735,30.25409272400003,-97.86540606199998,10000953,Routine Inspection
West Rural Community Center,78735,02/13/2015,100,8656 W SH 71 Bldg A,AUSTIN,78735,30.25409272400003,-97.86540606199998,10000953,Routine Inspection
West Rural Community Center,78735,05/17/2013,97,8656 W SH 71 Bldg A,AUSTIN,78735,30.25409272400003,-97.86540606199998,10000953,Routine Inspection
Westview Middle School,78727,09/16/2014,97,1805 SCOFIELD LN,AUSTIN,78727,30.417257291000055,-97.68870215899994,2800285,Routine Inspection
Westview Middle School,78727,03/18/2014,97,1805 SCOFIELD LN,AUSTIN,78727,30.417257291000055,-97.68870215899994,2800285,Routine Inspection
Westview Middle School,78727,10/18/2012,97,1805 SCOFIELD LN,AUSTIN,78727,30.417257291000055,-97.68870215899994,2800285,Routine Inspection
Westview Middle School,78727,04/18/2013,97,1805 SCOFIELD LN,AUSTIN,78727,30.417257291000055,-97.68870215899994,2800285,Routine Inspection
Westview Middle School,78727,10/17/2013,97,1805 SCOFIELD LN,AUSTIN,78727,30.417257291000055,-97.68870215899994,2800285,Routine Inspection
Westview Middle School,78727,02/18/2015,94,1805 SCOFIELD LN,AUSTIN,78727,30.417257291000055,-97.68870215899994,2800285,Routine Inspection
Westwood Country Club,78731,01/10/2014,81,3808 W 35TH ST,AUSTIN,78731,30.312734986000066,-97.77297668899996,2800194,Routine Inspection
Westwood Country Club,78731,12/16/2014,96,3808 W 35TH ST,AUSTIN,78731,30.312734986000066,-97.77297668899996,2800194,Routine Inspection
Westwood Country Club,78731,06/20/2013,94,3808 W 35TH ST,AUSTIN,78731,30.312734986000066,-97.77297668899996,2800194,Routine Inspection
Westwood Country Club,78731,12/12/2012,94,3808 W 35TH ST,AUSTIN,78731,30.312734986000066,-97.77297668899996,2800194,Routine Inspection
Westwood Country Club,78731,05/15/2012,94,3808 W 35TH ST,AUSTIN,78731,30.312734986000066,-97.77297668899996,2800194,Routine Inspection
Westwood Country Club,78731,07/10/2014,84,3808 W 35TH ST,AUSTIN,78731,30.312734986000066,-97.77297668899996,2800194,Routine Inspection
Westwood Country Club - Tennis Grill,78731,12/16/2014,100,3808 W 35TH ST,AUSTIN,78731,30.312734986000066,-97.77297668899996,10008167,Routine Inspection
Westwood Country Club - Tennis Grill,78731,07/10/2014,97,3808 W 35TH ST,AUSTIN,78731,30.312734986000066,-97.77297668899996,10008167,Routine Inspection
Westwood Country Club - Tennis Grill,78731,05/15/2012,100,3808 W 35TH ST,AUSTIN,78731,30.312734986000066,-97.77297668899996,10008167,Routine Inspection
Westwood Country Club - Tennis Grill,78731,12/12/2012,100,3808 W 35TH ST,AUSTIN,78731,30.312734986000066,-97.77297668899996,10008167,Routine Inspection
Westwood Country Club - Tennis Grill,78731,01/10/2014,93,3808 W 35TH ST,AUSTIN,78731,30.312734986000066,-97.77297668899996,10008167,Routine Inspection
Westwood Country Club - Tennis Grill,78731,06/20/2013,97,3808 W 35TH ST,AUSTIN,78731,30.312734986000066,-97.77297668899996,10008167,Routine Inspection
Westwood High School,78750,10/31/2014,93,12400 MELLOW MEADOW DR,AUSTIN,78750,30.456934963000037,-97.79696133999994,10314272,Routine Inspection
Westwood High School,78750,05/13/2013,96,12400 MELLOW MEADOW DR,AUSTIN,78750,30.456934963000037,-97.79696133999994,10314272,Routine Inspection
Westwood High School,78750,04/28/2014,96,12400 MELLOW MEADOW DR,AUSTIN,78750,30.456934963000037,-97.79696133999994,10314272,Routine Inspection
Westwood High School,78750,11/21/2013,97,12400 MELLOW MEADOW DR,AUSTIN,78750,30.456934963000037,-97.79696133999994,10314272,Routine Inspection
Westwood High School,78750,03/12/2015,100,12400 MELLOW MEADOW DR,AUSTIN,78750,30.456934963000037,-97.79696133999994,10314272,Routine Inspection
Westwood High School,78750,10/17/2012,97,12400 MELLOW MEADOW DR,AUSTIN,78750,30.456934963000037,-97.79696133999994,10314272,Routine Inspection
Westwood's Lakeview Cafe,78731,01/10/2014,93,3808 W 35TH ST,AUSTIN,78731,30.312734986000066,-97.77297668899996,2802045,Routine Inspection
Westwood's Lakeview Cafe,78731,07/10/2014,88,3808 W 35TH ST,AUSTIN,78731,30.312734986000066,-97.77297668899996,2802045,Routine Inspection
Westwood's Lakeview Cafe,78731,12/12/2012,97,3808 W 35TH ST,AUSTIN,78731,30.312734986000066,-97.77297668899996,2802045,Routine Inspection
Westwood's Lakeview Cafe,78731,06/20/2013,94,3808 W 35TH ST,AUSTIN,78731,30.312734986000066,-97.77297668899996,2802045,Routine Inspection
Westwood's Lakeview Cafe,78731,12/16/2014,100,3808 W 35TH ST,AUSTIN,78731,30.312734986000066,-97.77297668899996,2802045,Routine Inspection
Whataburger,78748,08/27/2012,84,9300 S IH 35 SVRD SB,AUSTIN,78748,30.168083340000067,-97.82498882099998,2802413,Routine Inspection
Whataburger,78729,02/12/2015,100,6301 W PARMER LN,AUSTIN,78729,30.44536720600007,-97.74331801199997,2803042,Routine Inspection
Whataburger,78705,11/12/2013,97,2800 GUADALUPE ST,AUSTIN,78705,30.29327752900008,-97.74184885299996,10434244,Routine Inspection
Whataburger,78705,11/25/2014,97,2800 GUADALUPE ST,AUSTIN,78705,30.29327752900008,-97.74184885299996,10434244,Routine Inspection
Whataburger,78749,10/07/2014,93,6611 S MOPAC EXPY NB,AUSTIN,78749,30.220483278000074,-97.83565496299997,2802441,Routine Inspection
Whataburger,78705,12/21/2012,82,2800 GUADALUPE ST,AUSTIN,78705,30.29327752900008,-97.74184885299996,10434244,Routine Inspection
Whataburger,78748,11/07/2014,94,9300 S IH 35 SVRD SB,AUSTIN,78748,30.168083340000067,-97.82498882099998,2802413,Routine Inspection
Whataburger,78705,05/27/2014,100,2800 GUADALUPE ST,AUSTIN,78705,30.29327752900008,-97.74184885299996,10434244,Routine Inspection
Whataburger,78748,03/27/2013,81,9300 S IH 35 SVRD SB,AUSTIN,78748,30.168083340000067,-97.82498882099998,2802413,Routine Inspection
Whataburger,78729,09/30/2014,93,6301 W PARMER LN,AUSTIN,78729,30.44536720600007,-97.74331801199997,2803042,Routine Inspection
Whataburger,78749,07/08/2013,100,6611 S MOPAC EXPY NB,AUSTIN,78749,30.220483278000074,-97.83565496299997,2802441,Routine Inspection
Whataburger,78729,03/20/2014,96,6301 W PARMER LN,AUSTIN,78729,30.44536720600007,-97.74331801199997,2803042,Routine Inspection
Whataburger,78749,12/20/2012,100,6611 S MOPAC EXPY NB,AUSTIN,78749,30.220483278000074,-97.83565496299997,2802441,Routine Inspection
Whataburger,78705,05/03/2013,82,2800 GUADALUPE ST,AUSTIN,78705,30.29327752900008,-97.74184885299996,10434244,Routine Inspection
Whataburger,78749,03/19/2014,100,6611 S MOPAC EXPY NB,AUSTIN,78749,30.220483278000074,-97.83565496299997,2802441,Routine Inspection
Whataburger,78729,09/14/2012,95,6301 W PARMER LN,AUSTIN,78729,30.44536720600007,-97.74331801199997,2803042,Routine Inspection
Whataburger,78729,05/02/2013,95,6301 W PARMER LN,AUSTIN,78729,30.44536720600007,-97.74331801199997,2803042,Routine Inspection
Whataburger,78749,03/18/2015,90,6611 S MOPAC EXPY NB,AUSTIN,78749,30.220483278000074,-97.83565496299997,2802441,Routine Inspection
Whataburger,78748,10/24/2013,89,9300 S IH 35 SVRD SB,AUSTIN,78748,30.168083340000067,-97.82498882099998,2802413,Routine Inspection
Whataburger,78748,05/13/2014,91,9300 S IH 35 SVRD SB,AUSTIN,78748,30.168083340000067,-97.82498882099998,2802413,Routine Inspection
Whataburger #1022,78726,02/02/2015,100,8300 N FM 620 RD,AUSTIN,78726,30.42041873200003,-97.84559846999997,10708625,Routine Inspection
Whataburger #1022,78726,10/04/2013,100,8300 N FM 620 RD,AUSTIN,78726,30.42041873200003,-97.84559846999997,10708625,Routine Inspection
Whataburger #1022,78726,09/03/2014,100,8300 N FM 620 RD,AUSTIN,78726,30.42041873200003,-97.84559846999997,10708625,Routine Inspection
Whataburger #1022,78726,03/29/2013,74,8300 N FM 620 RD,AUSTIN,78726,30.42041873200003,-97.84559846999997,10708625,Routine Inspection
Whataburger #1022,78726,09/19/2012,93,8300 N FM 620 RD,AUSTIN,78726,30.42041873200003,-97.84559846999997,10708625,Routine Inspection
Whataburger #1022,78726,04/11/2014,100,8300 N FM 620 RD,AUSTIN,78726,30.42041873200003,-97.84559846999997,10708625,Routine Inspection
Whataburger #132,78753,01/14/2013,97,9516 N LAMAR BLVD,AUSTIN,78753,30.365134976000036,-97.69590737699997,2800007,Routine Inspection
Whataburger #132,78753,03/04/2015,90,9516 N LAMAR BLVD,AUSTIN,78753,30.365134976000036,-97.69590737699997,2800007,Routine Inspection
Whataburger #132,78753,08/12/2013,97,9516 N LAMAR BLVD,AUSTIN,78753,30.365134976000036,-97.69590737699997,2800007,Routine Inspection
Whataburger #132,78753,06/26/2012,90,9516 N LAMAR BLVD,AUSTIN,78753,30.365134976000036,-97.69590737699997,2800007,Routine Inspection
Whataburger #132,78753,09/12/2014,100,9516 N LAMAR BLVD,AUSTIN,78753,30.365134976000036,-97.69590737699997,2800007,Routine Inspection
Whataburger #132,78753,03/13/2014,100,9516 N LAMAR BLVD,AUSTIN,78753,30.365134976000036,-97.69590737699997,2800007,Routine Inspection
Whataburger #162,78723,08/23/2012,95,3210 E MARTIN LUTHER KING JR BLVD,AUSTIN,78723,30.282712005000064,-97.70309651799994,2800615,Routine Inspection
Whataburger #162,78723,02/23/2015,90,3210 E MARTIN LUTHER KING JR BLVD,AUSTIN,78723,30.282712005000064,-97.70309651799994,2800615,Routine Inspection
